id,Inlock,cct_primera_opcion,nombre_primera_opcion,turno_primera_opcion,CCT_PROCED,nombre_procedencia,Coord_x_primera_opcion,Coord_y_primera_opcion,Coord_x_procedencia,Coord_y_procedencia
350,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4204J,MÉXICO-JAPÓN,-99.0413,19.3349,-99.0496,19.3243
351,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR5057X,PROFR. JOSÉ SANTOS VALDES,-99.0413,19.3349,-99.0418,19.3182
352,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR5114Y,LUCIO CABAÑAS BARRIENTOS,-99.0413,19.3349,-99.0396,19.3217
353,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4203K,MÉXICO-JAPÓN,-99.0413,19.3349,-99.0496,19.3243
354,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR2131U,MTRO. ENRIQUE C. REBSAMEN,-99.0413,19.3349,-99.079,19.4978
355,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4510R,REPÚBLICA ARABE DE EGIPTO,-99.0413,19.3349,-99.0378,19.3209
356,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4203K,MÉXICO-JAPÓN,-99.0413,19.3349,-99.0496,19.3243
357,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4108G,JOSÉ MA. RODRÍGUEZ COS,-99.0413,19.3349,-99.0448,19.3281
358,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR0141N,PROFR. JOSÉ GONZÁLEZ VILLASEÑOR,-99.0413,19.3349,-99.038,19.332
359,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR0006I,JOSÉ MA. RODRÍGUEZ COS,-99.0413,19.3349,-99.0448,19.3281
360,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR5116W,LUCIO CABAÑAS BARRIENTOS,-99.0413,19.3349,-99.0396,19.3217
361,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR5025E,PROFR. JESÚS SOTELO INCLAN,-99.0413,19.3349,-99.0741,19.3141
362,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4204J,MÉXICO-JAPÓN,-99.0413,19.3349,-99.0496,19.3243
363,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR2844R,LIC. ANTONIO DÍAZ SOTO Y GAMA,-99.0413,19.3349,-99.0562,19.3364
364,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09PPR1853X,COLEGIO HAYDEN S.C.,-99.0413,19.3349,-99.061072,19.340886
365,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR5114Y,LUCIO CABAÑAS BARRIENTOS,-99.0413,19.3349,-99.0396,19.3217
366,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4511Q,REPÚBLICA ARABE DE EGIPTO,-99.0413,19.3349,-99.0378,19.3209
367,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR5116W,LUCIO CABAÑAS BARRIENTOS,-99.0413,19.3349,-99.0396,19.3217
368,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR1295X,GREGORIO MARÍAS,-99.0413,19.3349,-99.0403,19.34
369,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4203K,MÉXICO-JAPÓN,-99.0413,19.3349,-99.0496,19.3243
370,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4203K,MÉXICO-JAPÓN,-99.0413,19.3349,-99.0496,19.3243
371,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09PPR1750A,COLEGIO LUZ BRINGAS,-99.0413,19.3349,-99.079029,19.33594
372,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4165Y,DANIEL COSIO VILLEGAS,-99.0413,19.3349,-99.0379,19.3123
373,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09PPR1139K,COLEGIO MARK TWAIN,-99.0413,19.3349,-99.099472,19.341071
374,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09PPR0573G,INSTITUTO JUANA DE ARCO,-99.0413,19.3349,-99.02406111,19.34
375,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR5057X,PROFR. JOSÉ SANTOS VALDES,-99.0413,19.3349,-99.0418,19.3182
376,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09PPR0399Q,JOSÉ ENCARNACION GONZÁLEZ VILLASEÑOR,-99.0413,19.3349,-99.086866,19.362732
377,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR1198V,TEOFILO CEDILLO GRANADOS,-99.0413,19.3349,-99.0947,19.3598
378,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4204J,MÉXICO-JAPÓN,-99.0413,19.3349,-99.0496,19.3243
379,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4002N,LUIS PENICHE VALLADO,-99.0413,19.3349,-99.0374,19.3119
380,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4511Q,REPÚBLICA ARABE DE EGIPTO,-99.0413,19.3349,-99.0378,19.3209
381,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR5057X,PROFR. JOSÉ SANTOS VALDES,-99.0413,19.3349,-99.0418,19.3182
382,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4203K,MÉXICO-JAPÓN,-99.0413,19.3349,-99.0496,19.3243
383,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09PPR0405K,COLEGIO LUZ CASANOVA,-99.0413,19.3349,-99.04359,19.33744
384,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09PPR1337K,ANNA SANDERS,-99.0413,19.3349,-99.044785,19.348887
385,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR5057X,PROFR. JOSÉ SANTOS VALDES,-99.0413,19.3349,-99.0418,19.3182
386,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4108G,JOSÉ MA. RODRÍGUEZ COS,-99.0413,19.3349,-99.0448,19.3281
387,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR2090K,REPÚBLICA DE MADAGASCAR,-99.0413,19.3349,-99.0518,19.347
388,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4203K,MÉXICO-JAPÓN,-99.0413,19.3349,-99.0496,19.3243
389,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR5114Y,LUCIO CABAÑAS BARRIENTOS,-99.0413,19.3349,-99.0396,19.3217
390,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR2271U,LOS DERECHOS DEL NIÑO,-99.0413,19.3349,-99.03,19.345
391,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR1198V,TEOFILO CEDILLO GRANADOS,-99.0413,19.3349,-99.0947,19.3598
392,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4002N,LUIS PENICHE VALLADO,-99.0413,19.3349,-99.0374,19.3119
393,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR1295X,GREGORIO MARÍAS,-99.0413,19.3349,-99.0403,19.34
394,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR0127U,PROFR. JOSÉ GONZÁLEZ VILLASEÑOR,-99.0413,19.3349,-99.038,19.332
395,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR3022U,FELIX F. PALAVICINI,-99.0413,19.3349,-99.0587,19.3483
396,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR5107O,IGNACIO MANUEL ALTAMIRANO,-99.0413,19.3349,-99.0274,19.3418
397,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR0103K,PROFR. ANTONIO CEDEÑO,-99.0413,19.3349,-99.051,19.3297
398,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR5057X,PROFR. JOSÉ SANTOS VALDES,-99.0413,19.3349,-99.0418,19.3182
399,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4511Q,REPÚBLICA ARABE DE EGIPTO,-99.0413,19.3349,-99.0378,19.3209
400,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR4002N,LUIS PENICHE VALLADO,-99.0413,19.3349,-99.0374,19.3119
401,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR0137A,PROFR. RAMIRO SÁNCHEZ LÓPEZ,-99.0413,19.3349,-99.0275,19.3308
402,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR0127U,PROFR. JOSÉ GONZÁLEZ VILLASEÑOR,-99.0413,19.3349,-99.038,19.332
403,3,09DST0113C,ESCUELA SECUNDARIA TÉCNICA 113,100,09DPR1322D,EL AMO TORRES,-99.0413,19.3349,-99.0412,19.3419
